lat,lon,temp
58,0,39.89445188000002
58,1,39.89445188000002
58,2,37.84022186000004
58,3,38.22987613999999
58,4,31.725384080000026
58,5,24.80389358000002
58,6,23.24869448000004
58,7,23.24869448000004
58,8,22.818023960000005
58,9,22.818023960000005
58,10,22.85904019999998
58,11,23.012851100000034
58,12,22.879548320000026
58,13,22.64370494000002
58,14,22.647122960000047
58,15,22.493312059999994
58,16,22.554836420000015
58,17,22.66421306000001
58,18,22.797515840000017
58,19,22.879548320000026
58,20,23.129063780000024
58,21,23.129063780000024
58,22,23.081211499999995
58,23,23.026523180000027
58,24,23.026523180000027
58,25,23.07095744000003
58,26,23.13931783999999
58,27,23.067539420000003
58,28,22.75991762000001
58,29,22.39760750000005
58,30,22.226706499999977
58,31,22.18569026
58,32,22.315575019999983
58,33,22.421533640000007
58,34,22.732573460000026
58,35,22.732573460000026
58,36,22.568508500000007
58,37,22.41811561999998
58,38,22.671049100000005
58,39,22.671049100000005
58,40,22.84195010000002
58,41,22.978670899999997
58,42,22.913728520000006
58,43,22.818023960000005
58,44,22.71206533999998
58,45,22.72573742000003
58,46,22.735991480000052
58,47,22.848786140000016
58,48,22.982088920000024
58,49,22.964998820000005
58,50,22.797515840000017
58,51,22.701811280000015
58,52,22.75991762000001
58,53,23.043613280000045
58,54,23.043613280000045
58,55,23.173498040000027
58,56,23.197424179999985
58,57,23.07095744000003
58,58,23.07095744000003
57,0,39.89445188000002
57,1,39.89445188000002
57,2,37.84022186000004
57,3,38.22987613999999
57,4,31.725384080000026
57,5,24.80389358000002
57,6,23.24869448000004
57,7,23.24869448000004
57,8,22.818023960000005
57,9,22.85904019999998
57,10,22.85904019999998
57,11,23.012851100000034
57,12,22.879548320000026
57,13,22.64370494000002
57,14,22.647122960000047
57,15,22.493312059999994
57,16,22.554836420000015
57,17,22.66421306000001
57,18,22.797515840000017
57,19,22.879548320000026
57,20,22.98892496000002
57,21,23.129063780000024
57,22,23.081211499999995
57,23,23.026523180000027
57,24,23.07095744000003
57,25,23.07095744000003
57,26,23.13931783999999
57,27,23.067539420000003
57,28,22.75991762000001
57,29,22.39760750000005
57,30,22.87263298100111
57,31,22.8718201599503
57,32,22.840493568626165
57,33,22.582267360771333
57,34,22.571901538797313
57,35,22.684890224527923
57,36,22.578079047632045
57,37,22.553968502979775
57,38,22.61012863066864
57,39,22.777679025890585
57,40,22.884233983885103
57,41,22.93447786868947
57,42,22.852541084421777
57,43,22.729260364798712
57,44,22.670072421484576
57,45,22.692318622595494
57,46,22.709236945589396
57,47,22.809501628612036
57,48,22.934521057186767
57,49,22.949601103316986
57,50,22.87357591682057
57,51,22.812877705989237
57,52,22.798134216294542
57,53,22.916294102721864
57,54,23.109924835237393
57,55,23.215275612649855
57,56,23.15142342407713
57,57,23.012851100000034
57,58,23.012851100000034
56,0,39.89445188000002
56,1,39.89445188000002
56,2,37.84022186000004
56,3,38.22987613999999
56,4,31.725384080000026
56,5,24.80389358000002
56,6,23.443521620000013
56,7,23.24869448000004
56,8,22.818023960000005
56,9,22.85904019999998
56,10,23.04354030260004
56,11,22.885058475355677
56,12,22.95497469547813
56,13,22.99845213934069
56,14,22.865058210427453
56,15,22.753853771405865
56,16,22.703987641873777
56,17,22.68261745215822
56,18,22.771700248940476
56,19,22.891190840037357
56,20,22.974303607044916
56,21,23.075459911558
56,22,23.10144177132504
56,23,23.103738215267906
56,24,23.063493478623457
56,25,23.06849608307053
56,26,23.109650702972264
56,27,23.029145277417665
56,28,22.79050770675546
56,29,22.526597033361426
56,30,22.341918375513284
56,31,22.179698873580826
56,32,22.20150085370607
56,33,22.240656578115253
56,34,22.47161885782674
56,35,22.444978618705818
56,36,22.520713976217078
56,37,22.644927955936744
56,38,22.71951058840814
56,39,22.808998110355503
56,40,22.901587336164148
56,41,22.83681679653935
56,42,22.72694874393042
56,43,22.60248254844307
56,44,22.431096025218416
56,45,22.49426152458156
56,46,22.55208252732132
56,47,22.663909053480033
56,48,22.772256962994547
56,49,22.82820364038526
56,50,22.968651576041587
56,51,22.96009359352073
56,52,22.90736478239182
56,53,22.908069627948237
56,54,22.991703959020057
56,55,23.031243427484462
56,56,23.048342429224483
56,57,23.029941200000053
56,58,23.029941200000053
55,0,39.89445188000002
55,1,39.4913122836681
55,2,37.71684811780019
55,3,38.18040161145457
55,4,32.873421528387176
55,5,26.41844893372864
55,6,23.825773112117417
55,7,23.309109208816373
55,8,23.127875197690347
55,9,22.99220812779771
55,10,22.937213141765536
55,11,22.92596590553447
55,12,22.838342727403006
55,13,22.69781614273117
55,14,22.634905652632558
55,15,22.533166390679025
55,16,22.553315070281734
55,17,22.62418132849605
55,18,22.64327727778324
55,19,22.713721621669823
55,20,22.825557399021672
55,21,22.993499750230825
55,22,23.078117178699227
55,23,23.110674702911787
55,24,23.133448710853237
55,25,23.059330669497534
55,26,23.048332159601358
55,27,23.064177989007145
55,28,22.928450388723903
55,29,22.75096827229665
55,30,22.58106117585615
55,31,22.263054267471965
55,32,22.03841010472404
55,33,22.029309060199466
55,34,22.244406550518345
55,35,22.476578481360217
55,36,22.628069912112977
55,37,22.759346501355335
55,38,22.74883084839999
55,39,22.744141781186173
55,40,22.805840779403372
55,41,22.726259487490974
55,42,22.56499796465008
55,43,22.453679055495193
55,44,22.39256366847349
55,45,22.357329010634977
55,46,22.44051697373983
55,47,22.709234334247512
55,48,22.795245740794368
55,49,22.861250557782093
55,50,22.956130510537573
55,51,22.988723624365075
55,52,23.006794528067857
55,53,22.990585717422455
55,54,22.941503758620257
55,55,22.93641084578156
55,56,23.00141772879632
55,57,23.077793480000025
55,58,23.077793480000025
54,0,36.67125901999998
54,1,36.57042664134136
54,2,36.161212612403425
54,3,37.57915459758723
54,4,35.54561359626638
54,5,30.221872767729273
54,6,24.9620400074227
54,7,23.60098236603396
54,8,23.260544496293072
54,9,23.02847958965046
54,10,22.92169687700534
54,11,22.920475886413588
54,12,22.909979957445305
54,13,22.768496918526935
54,14,22.62941084626899
54,15,22.56735324522269
54,16,22.602974258920852
54,17,22.68343260371318
54,18,22.77063864324229
54,19,22.564973406903505
54,20,22.58963859692915
54,21,22.719034032327414
54,22,22.953093810090255
54,23,23.07222040166173
54,24,23.149668261929683
54,25,23.126163652795043
54,26,23.06172833382171
54,27,23.070721543303023
54,28,23.06568333677217
54,29,23.041000389939573
54,30,22.904809079586894
54,31,22.62144863033775
54,32,22.22765902600417
54,33,22.128783012953143
54,34,22.230345785829215
54,35,22.677551175693946
54,36,22.834197253413812
54,37,22.907179236932624
54,38,22.91558814423663
54,39,22.879704269624213
54,40,22.81652281764417
54,41,22.67023120584962
54,42,22.444780026290122
54,43,22.354654315793223
54,44,22.30908862290972
54,45,22.278184181983672
54,46,22.348990541663326
54,47,22.567077880172185
54,48,22.621251092043554
54,49,22.760372175493814
54,50,22.869501713097755
54,51,22.916452031647108
54,52,22.92764262211255
54,53,23.04992924447169
54,54,23.07082719226642
54,55,23.007924038429138
54,56,22.966120323171026
54,57,22.995761000000016
54,58,23.115391700000032
53,0,36.872922200000005
53,1,36.58451588519708
53,2,35.388703743165294
53,3,35.982244717646935
53,4,36.27051669351223
53,5,34.829136989018096
53,6,27.188783413858367
53,7,24.287423867782174
53,8,23.524300872452606
53,9,23.10016154587952
53,10,22.93342052551096
53,11,22.905588523834076
53,12,22.970107401802828
53,13,22.977931037860355
53,14,22.83512338087398
53,15,22.468400930900536
53,16,22.45451427619571
53,17,22.536098830955353
53,18,22.69422405294352
53,19,22.526344052410824
53,20,22.479861362960744
53,21,22.484090760729394
53,22,22.542240549339216
53,23,22.672322931416968
53,24,22.884406505571476
53,25,22.986995797993146
53,26,22.998603251997153
53,27,23.083174217918344
53,28,23.084317808695186
53,29,22.970845643528833
53,30,22.94763149416698
53,31,22.800923912126954
53,32,22.247344690759498
53,33,22.167842892183458
53,34,22.54290792535293
53,35,22.59094072500306
53,36,22.635106388705758
53,37,22.653034848276675
53,38,22.685292715262786
53,39,22.70695628994426
53,40,22.619495013740135
53,41,22.364948588776013
53,42,22.17749303893761
53,43,22.204981674840827
53,44,22.25132758008717
53,45,22.31802629882839
53,46,22.345648828897048
53,47,22.408522983315066
53,48,22.405400991035858
53,49,22.492979627523923
53,50,22.74061901687816
53,51,22.80406888256638
53,52,22.83134061534459
53,53,22.86459474708382
53,54,23.03613145227962
53,55,23.055121321652166
53,56,22.96595973918208
53,57,22.8761303
53,58,22.8761303
52,0,34.312825220000036
52,1,35.408545363633394
52,2,36.594314310331114
52,3,35.17293132231051
52,4,35.39942302983248
52,5,37.18276761407018
52,6,29.86310812680572
52,7,25.411149558890834
52,8,23.846513923420865
52,9,23.271572351078948
52,10,22.99999446899797
52,11,22.934579003760383
52,12,22.938307615599214
52,13,22.98617716604017
52,14,22.91653128276906
52,15,22.579987276384962
52,16,22.42472542467175
52,17,22.462160363593117
52,18,22.539689976812287
52,19,22.464854179182403
52,20,22.415948049155663
52,21,22.458848768458562
52,22,22.528562228125196
52,23,22.591402910781596
52,24,22.693130995013178
52,25,22.848025320128016
52,26,22.933346818319205
52,27,23.028771852007992
52,28,23.035181325962334
52,29,22.936360663877608
52,30,22.87973269861237
52,31,22.80309431661542
52,32,22.286477774779637
52,33,22.269103931584816
52,34,22.757553756556295
52,35,22.676891250162925
52,36,22.536019133063704
52,37,22.321846555815274
52,38,22.294998761850184
52,39,22.298304852312707
52,40,22.162498607001165
52,41,21.96214941437504
52,42,21.906581040767552
52,43,22.022410304734315
52,44,22.09235844806483
52,45,22.141307423350863
52,46,22.229491229453362
52,47,22.411095275249746
52,48,22.46918052445676
52,49,22.581404868544386
52,50,22.791042972474255
52,51,22.8435491756621
52,52,22.878008226258626
52,53,22.93297974276
52,54,22.98762889458822
52,55,23.016510045085525
52,56,22.972066592163767
52,57,22.934236639999995
52,58,22.934236639999995
51,0,33.14044436000006
51,1,33.85708608969771
51,2,36.43185769640281
51,3,35.400817740372524
51,4,34.72017698494249
51,5,36.7925267591473
51,6,33.97196111950581
51,7,29.209435153688407
51,8,24.72690397244642
51,9,23.597768341499055
51,10,23.27409904203169
51,11,23.055233385481568
51,12,22.969733190041225
51,13,22.929828767850868
51,14,22.88276260913938
51,15,22.73599028394486
51,16,22.5251698753948
51,17,22.44598391487405
51,18,22.49310947205074
51,19,22.563473439032023
51,20,22.55844473991511
51,21,22.574991332007144
51,22,22.66808764758951
51,23,22.65562279700224
51,24,22.541226165750032
51,25,22.620255709644738
51,26,22.703104533747705
51,27,22.744803395233763
51,28,22.901055128626982
51,29,22.908852899990187
51,30,22.86007045299364
51,31,22.692787847640762
51,32,22.55726873355238
51,33,22.585988375844558
51,34,22.806840905352217
51,35,22.755093651871796
51,36,22.53836986724123
51,37,22.127831065057787
51,38,21.880659769402442
51,39,21.7658102581507
51,40,21.615669657946817
51,41,21.505041948513398
51,42,21.54972629074499
51,43,21.633300335200282
51,44,21.695234289175033
51,45,21.728143877534606
51,46,21.944468716811738
51,47,22.46065089606431
51,48,22.621472622392496
51,49,22.713372204801082
51,50,22.790180881251604
51,51,22.853518828223557
51,52,22.89500147431849
51,53,22.958778079938277
51,54,23.024984846804532
51,55,23.033322938701545
51,56,23.014230060964195
51,57,23.009433080000008
51,58,23.009433080000008
50,0,32.79864236000003
50,1,33.41245955724136
50,2,36.63332627558548
50,3,36.33391520900149
50,4,35.147924018300046
50,5,35.485812340770856
50,6,35.084115025069806
50,7,32.34332716487204
50,8,26.52678874547548
50,9,23.93300139033994
50,10,23.47980137447599
50,11,23.257237644562125
50,12,23.025628059924568
50,13,22.923017158092797
50,14,22.880147288682487
50,15,22.730785357817066
50,16,22.600439363921137
50,17,22.59385843681522
50,18,22.56386254505695
50,19,22.657502806313385
50,20,22.67314893157149
50,21,22.65638333733237
