lat,lon,temp
36.74419133323455,-4.442325710389612,39.901287920000016
36.74420490266428,-4.441205909478453,40.34221250000002
36.74421846156128,-4.440086107818074,40.64641628000004
36.74423200992552,-4.438966305409055,41.0087264
36.744245547757,-4.437846502251981,40.95745610000006
36.74425907505566,-4.43672669834743,40.61565410000003
36.74427259182151,-4.435606893695984,40.328540420000024
36.74329013770623,-4.442308843222787,39.757731079999985
36.743303706693496,-4.441189055396,39.96964832000003
36.74331726514836,-4.440069266820027,40.10295110000004
36.74333081307083,-4.43894947749545,40.74553886000001
36.74334435046085,-4.437829687422851,40.92327590000002
36.743357877318424,-4.43670989660281,40.79680916000001
36.743371393643514,-4.435590105035909,39.99699248000002
36.74338489943611,-4.434470312722729,40.73186678000002
36.74339839469618,-4.4333505196638505,41.80512506000002
36.743411879423704,-4.432230725859856,42.191361320000055
36.74342535361867,-4.431110931311327,43.49362694000001
36.74343881728104,-4.4299911360188435,44.41991036000002
36.743452270410806,-4.428871339982987,43.066374440000004
36.743465713007936,-4.427751543204339,38.838283700000034
36.74347914507241,-4.426631745683482,37.607796500000006
36.74349256660422,-4.425511947420994,36.872922200000005
36.74350597760332,-4.42439214841746,36.838742000000025
36.743519378069706,-4.423272348673459,37.218142220000004
36.74353276800335,-4.422152548189573,38.55458804
36.743546147404224,-4.421032746966382,37.55652620000001
36.74355951627233,-4.419912945004469,37.296756680000044
36.74357287460761,-4.418793142304416,37.25915845999998
36.743586222410066,-4.417673338866802,36.95153665999999
36.74359955967967,-4.416553534692208,36.96179072000001
36.743612886416415,-4.415433729781219,36.84216002000005
36.743626202620256,-4.4143139241344125,36.24058850000006
36.74363950829118,-4.413194117752371,35.71763143999999
36.74365280342917,-4.412074310635676,36.01499918000002
36.7436660880342,-4.410954502784907,36.98229884
36.74367936210625,-4.40983469420065,37.46765768
36.743692625645295,-4.408714884883481,38.05897514000003
36.74370587865132,-4.407595074833984,38.34267080000001
36.7437191211243,-4.406475264052741,38.27089238000002
36.7437323530642,-4.405355452540331,37.183962020000024
36.74374557447102,-4.404235640297336,38.164933760000054
36.74375878534473,-4.4031158273243385,38.462301500000024
36.74377198568531,-4.401996013621919,36.76354556000001
36.74378517549273,-4.400876199190659,37.60096046000001
36.74379835476698,-4.399756384031139,36.95153665999999
36.743811523508036,-4.398636568143941,33.33868952
36.743824681715864,-4.397516751529648,31.99882567999998
36.74383782939046,-4.3963969341888385,33.44806616000005
36.74385096653179,-4.395277116122096,36.11412175999999
36.74386409313984,-4.394157297329999,37.38220718000002
36.74387720921458,-4.393037477813132,38.65029260000006
36.743890314756,-4.391917657572074,41.870067440000014
36.74390340976408,-4.390797836607407,43.06979246000003
36.74391649423878,-4.389678014919714,42.721154420000005
